Region,Year,label,poultry_density,max_temp_q1,max_temp_q2,max_temp_q3,max_temp_q4,min_temp_q1,min_temp_q2,min_temp_q3,min_temp_q4,mean_temp_q1,mean_temp_q2,mean_temp_q3,mean_temp_q4,total_rain_q1,total_rain_q2,total_rain_q3,total_rain_q4,Loading,Trade,Pop_total,F_TOTAL,FEMALE_15-64,FEMALE_GE65,FEMALE_LT15,GDP_Annual,M_TOTAL,MALE_GE65,MALE_LT15,MALE_15-64,ndvi_q1,ndvi_q2,ndvi_q3,ndvi_q4,ndwi_q1,ndwi_q2,ndwi_q3,ndwi_q4,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,lai_hv_q1,lai_hv_q2,lai_lv_q1,lai_lv_q2,Anatidae (incognita),Anas platyrhynchos,Pelecanus crispus,Larus ridibundus,Columba livia,Ciconia ciconia,Cygnus olor,Podiceps cristatus,Aythya fuligula,Larus argentatus,Ardea cinerea,Buteo buteo,Aythya ferina,Netta rufina,Tachybaptus ruficollis,Gallinula chloropus,Laridae (incognita),Falco peregrinus,Rallidae (incognita),Pelecanidae (incognita),Struthionidae (incognita),Strigidae (incognita),Phoenicopteridae (incognita),Phasianidae (incognita),Dromaiidae (incognita),Columbidae (incognita),Ciconiidae (incognita),Phalacrocorax carbo,Falconidae (incognita),Fulica atra,Larus marinus,Larus canus,Haliaeetus albicilla,Corvus corax,Cygnus cygnus,Accipiter gentilis,Anas penelope,Streptopelia decaocto,Pica pica,Anser erythropus,Anas crecca,Corvidae (incognita),Tadorna tadorna,Anser albifrons,Anser anser,Accipiter nisus,Accipitridae (incognita),Corvus cornix,Branta canadensis,Ardea alba,Cairina moschata,Numida meleagris,Pavo cristatus,Phasianus colchicus,Cygnus atratus,Passer domesticus,Pelecanus onocrotalus,Pelecanus philippensis,Phalacrocoracidae (incognita),Ardeidae (incognita),Bubulcus ibis,Sturnus vulgaris,Columba palumbus,Turdus philomelos,Falco tinnunculus,Cygnus columbianus,Botaurus stellaris,Anser fabalis,Charadriidae (incognita),Corvus frugilegus,Phalacrocorax pygmaeus,Falco cherrug,Numididae (incognita),Egretta garzetta,Turdus pilaris,Anser brachyrhynchus,Turdus merula,Somateria mollissima,Aythya marila,Circus aeruginosus,Alopochen aegyptiaca,Numenius arquata,Anserinae (unidentified),Gruidae (incognita),Cygnus (incognita),Threskiornithidae (incognita),Galliformes (incognita) (incognita),Hirundinidae (incognita),Psittacidae (incognita),Spheniscidae (incognita),Haematopodidae (incognita),Mergus merganser,Rhea americana,Branta leucopsis,Anas strepera,Branta bernicla,Morus bassanus,Asio flammeus,Bubo bubo,Anas versicolor,Anas bernieri,Aix sponsa,Platalea leucorodia,Dromaius novaehollandiae,Nymphicus hollandicus,Coturnix japonica,Lophura nycthemera,Diopsittaca nobilis,Aratinga auricapillus,Melopsittacus undulatus,Ara ararauna,Colinus virginianus,Serinus canaria,Fringilla coelebs,Larus fuscus,Dendrocygna eytoni,Chenonetta jubata,Calidris canutus,Garrulus glandarius,Tyto alba,Arenaria interpres,Larus michahellis,Rheidae (incognita),Casuariidae (incognita),Passeridae (incognita),Scolopacidae (incognita),Motacillidae (incognita),Perdix perdix,Coturnix coturnix,Milvus milvus,Corvus monedula,Buteo lagopus,Rallus aquaticus,Scolopax rusticola,Anas acuta,Strix uralensis,Aquila chrysaetos,Meleagris gallopavo,Branta sandvicensis,Grus grus,Chroicocephalus ridibundus,Pelecanus rufescens,Columba guinea,Phoenicopterus ruber,Aquila audax,Parabuteo unicinctus,Athene noctua,Balearica regulorum,Chroicocephalus cirrocephalus,Circus pygargus,Calidris pusilla,Calidris fuscicollis,Ardea herodias,Larus ichthyaetus,Spatula querquedula,Anas querquedula,Aix galericulata,Nycticorax nycticorax,Aythya nyroca,Eudocimus ruber,Corvus corone,Bucephala clangula,Haematopus ostralegus,Strix aluco,Alca torda,Uria aalge,Alcidae (incognita),Cepphus grylle,Fratercula arctica,Vanellus vanellus,Sterna hirundo,Thalasseus sandvicensis,Cygnus bewickii,Stercorarius skua,Pyrrhula pyrrhula
HU331,2021,1,51855,8.770586468,20.46179681,31.29308713,24.30861863,-0.837188922,0.297004594,15.08573687,2.235500003,2.85231616,10.03164032,22.80030359,11.56474993,118.792858,115.6714295,130.37143,111.4785729,11802,13066,500026,259664,159160,65105,35307,456.7,241318,39385,37306,162781,0.39,0.6,0.702,0.564,0.1575,0.186388889,0.25,0.123888889,15.24791192,6.871318834,25.63911682,776.0210143,28.944286,2.144147439,26.80013856,23.2378783,10.48835316,25.71027029,6.10889608,476.3142905,64.14999974,22.8000003,35.55772672,154.321429,77.01428769,130.37143,118.792858,1.837656667,2.0551046,1.8840027,2.467041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU331,2021,1,51855,8.770586468,20.46179681,31.29308713,24.30861863,-0.837188922,0.297004594,15.08573687,2.235500003,2.85231616,10.03164032,22.80030359,11.56474993,118.792858,115.6714295,130.37143,111.4785729,11802,13066,500026,259664,159160,65105,35307,456.7,241318,39385,37306,162781,0.39,0.6,0.702,0.564,0.1575,0.186388889,0.25,0.123888889,15.24791192,6.871318834,25.63911682,776.0210143,28.944286,2.144147439,26.80013856,23.2378783,10.48835316,25.71027029,6.10889608,476.3142905,64.14999974,22.8000003,35.55772672,154.321429,77.01428769,130.37143,118.792858,1.837656667,2.0551046,1.8840027,2.467041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU331,2021,1,51855,8.770586468,20.46179681,31.29308713,24.30861863,-0.837188922,0.297004594,15.08573687,2.235500003,2.85231616,10.03164032,22.80030359,11.56474993,118.792858,115.6714295,130.37143,111.4785729,11802,13066,500026,259664,159160,65105,35307,456.7,241318,39385,37306,162781,0.39,0.6,0.702,0.564,0.1575,0.186388889,0.25,0.123888889,15.24791192,6.871318834,25.63911682,776.0210143,28.944286,2.144147439,26.80013856,23.2378783,10.48835316,25.71027029,6.10889608,476.3142905,64.14999974,22.8000003,35.55772672,154.321429,77.01428769,130.37143,118.792858,1.837656667,2.0551046,1.8840027,2.467041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU331,2021,1,51855,8.770586468,20.46179681,31.29308713,24.30861863,-0.837188922,0.297004594,15.08573687,2.235500003,2.85231616,10.03164032,22.80030359,11.56474993,118.792858,115.6714295,130.37143,111.4785729,11802,13066,500026,259664,159160,65105,35307,456.7,241318,39385,37306,162781,0.39,0.6,0.702,0.564,0.1575,0.186388889,0.25,0.123888889,15.24791192,6.871318834,25.63911682,776.0210143,28.944286,2.144147439,26.80013856,23.2378783,10.48835316,25.71027029,6.10889608,476.3142905,64.14999974,22.8000003,35.55772672,154.321429,77.01428769,130.37143,118.792858,1.837656667,2.0551046,1.8840027,2.467041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU331,2021,1,51855,8.770586468,20.46179681,31.29308713,24.30861863,-0.837188922,0.297004594,15.08573687,2.235500003,2.85231616,10.03164032,22.80030359,11.56474993,118.792858,115.6714295,130.37143,111.4785729,11802,13066,500026,259664,159160,65105,35307,456.7,241318,39385,37306,162781,0.39,0.6,0.702,0.564,0.1575,0.186388889,0.25,0.123888889,15.24791192,6.871318834,25.63911682,776.0210143,28.944286,2.144147439,26.80013856,23.2378783,10.48835316,25.71027029,6.10889608,476.3142905,64.14999974,22.8000003,35.55772672,154.321429,77.01428769,130.37143,118.792858,1.837656667,2.0551046,1.8840027,2.467041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU331,2021,1,51855,8.770586468,20.46179681,31.29308713,24.30861863,-0.837188922,0.297004594,15.08573687,2.235500003,2.85231616,10.03164032,22.80030359,11.56474993,118.792858,115.6714295,130.37143,111.4785729,11802,13066,500026,259664,159160,65105,35307,456.7,241318,39385,37306,162781,0.39,0.6,0.702,0.564,0.1575,0.186388889,0.25,0.123888889,15.24791192,6.871318834,25.63911682,776.0210143,28.944286,2.144147439,26.80013856,23.2378783,10.48835316,25.71027029,6.10889608,476.3142905,64.14999974,22.8000003,35.55772672,154.321429,77.01428769,130.37143,118.792858,1.837656667,2.0551046,1.8840027,2.467041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU331,2021,1,51855,8.770586468,20.46179681,31.29308713,24.30861863,-0.837188922,0.297004594,15.08573687,2.235500003,2.85231616,10.03164032,22.80030359,11.56474993,118.792858,115.6714295,130.37143,111.4785729,11802,13066,500026,259664,159160,65105,35307,456.7,241318,39385,37306,162781,0.39,0.6,0.702,0.564,0.1575,0.186388889,0.25,0.123888889,15.24791192,6.871318834,25.63911682,776.0210143,28.944286,2.144147439,26.80013856,23.2378783,10.48835316,25.71027029,6.10889608,476.3142905,64.14999974,22.8000003,35.55772672,154.321429,77.01428769,130.37143,118.792858,1.837656667,2.0551046,1.8840027,2.467041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU331,2021,1,51855,8.770586468,20.46179681,31.29308713,24.30861863,-0.837188922,0.297004594,15.08573687,2.235500003,2.85231616,10.03164032,22.80030359,11.56474993,118.792858,115.6714295,130.37143,111.4785729,11802,13066,500026,259664,159160,65105,35307,456.7,241318,39385,37306,162781,0.39,0.6,0.702,0.564,0.1575,0.186388889,0.25,0.123888889,15.24791192,6.871318834,25.63911682,776.0210143,28.944286,2.144147439,26.80013856,23.2378783,10.48835316,25.71027029,6.10889608,476.3142905,64.14999974,22.8000003,35.55772672,154.321429,77.01428769,130.37143,118.792858,1.837656667,2.0551046,1.8840027,2.467041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU331,2021,1,51855,8.770586468,20.46179681,31.29308713,24.30861863,-0.837188922,0.297004594,15.08573687,2.235500003,2.85231616,10.03164032,22.80030359,11.56474993,118.792858,115.6714295,130.37143,111.4785729,11802,13066,500026,259664,159160,65105,35307,456.7,241318,39385,37306,162781,0.39,0.6,0.702,0.564,0.1575,0.186388889,0.25,0.123888889,15.24791192,6.871318834,25.63911682,776.0210143,28.944286,2.144147439,26.80013856,23.2378783,10.48835316,25.71027029,6.10889608,476.3142905,64.14999974,22.8000003,35.55772672,154.321429,77.01428769,130.37143,118.792858,1.837656667,2.0551046,1.8840027,2.467041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU331,2021,1,51855,8.770586468,20.46179681,31.29308713,24.30861863,-0.837188922,0.297004594,15.08573687,2.235500003,2.85231616,10.03164032,22.80030359,11.56474993,118.792858,115.6714295,130.37143,111.4785729,11802,13066,500026,259664,159160,65105,35307,456.7,241318,39385,37306,162781,0.39,0.6,0.702,0.564,0.1575,0.186388889,0.25,0.123888889,15.24791192,6.871318834,25.63911682,776.0210143,28.944286,2.144147439,26.80013856,23.2378783,10.48835316,25.71027029,6.10889608,476.3142905,64.14999974,22.8000003,35.55772672,154.321429,77.01428769,130.37143,118.792858,1.837656667,2.0551046,1.8840027,2.467041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU331,2021,1,51855,8.770586468,20.46179681,31.29308713,24.30861863,-0.837188922,0.297004594,15.08573687,2.235500003,2.85231616,10.03164032,22.80030359,11.56474993,118.792858,115.6714295,130.37143,111.4785729,11802,13066,500026,259664,159160,65105,35307,456.7,241318,39385,37306,162781,0.39,0.6,0.702,0.564,0.1575,0.186388889,0.25,0.123888889,15.24791192,6.871318834,25.63911682,776.0210143,28.944286,2.144147439,26.80013856,23.2378783,10.48835316,25.71027029,6.10889608,476.3142905,64.14999974,22.8000003,35.55772672,154.321429,77.01428769,130.37143,118.792858,1.837656667,2.0551046,1.8840027,2.467041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU331,2021,1,51855,8.770586468,20.46179681,31.29308713,24.30861863,-0.837188922,0.297004594,15.08573687,2.235500003,2.85231616,10.03164032,22.80030359,11.56474993,118.792858,115.6714295,130.37143,111.4785729,11802,13066,500026,259664,159160,65105,35307,456.7,241318,39385,37306,162781,0.39,0.6,0.702,0.564,0.1575,0.186388889,0.25,0.123888889,15.24791192,6.871318834,25.63911682,776.0210143,28.944286,2.144147439,26.80013856,23.2378783,10.48835316,25.71027029,6.10889608,476.3142905,64.14999974,22.8000003,35.55772672,154.321429,77.01428769,130.37143,118.792858,1.837656667,2.0551046,1.8840027,2.467041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU331,2021,1,51855,8.770586468,20.46179681,31.29308713,24.30861863,-0.837188922,0.297004594,15.08573687,2.235500003,2.85231616,10.03164032,22.80030359,11.56474993,118.792858,115.6714295,130.37143,111.4785729,11802,13066,500026,259664,159160,65105,35307,456.7,241318,39385,37306,162781,0.39,0.6,0.702,0.564,0.1575,0.186388889,0.25,0.123888889,15.24791192,6.871318834,25.63911682,776.0210143,28.944286,2.144147439,26.80013856,23.2378783,10.48835316,25.71027029,6.10889608,476.3142905,64.14999974,22.8000003,35.55772672,154.321429,77.01428769,130.37143,118.792858,1.837656667,2.0551046,1.8840027,2.467041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU332,2021,1,51855,8.142856936,20.77295681,32.06513355,24.1238049,-1.146102136,-0.283252707,14.62574962,1.807305515,2.454573684,9.736087886,23.00462555,11.59056894,130.4166663,108.3000008,80.26666619,80.31666974,5317,5217,326530,170066,103462,46032,20876,1774.6,158344,28930,21197,105699,0.413,0.61,0.56,0.528,0.064166667,0.154166667,0.123333333,0.136944444,15.14972467,6.906521319,24.62619262,799.0073659,29.620832,1.57540319,28.04542881,7.190364049,19.90222688,26.03411744,5.895758842,399.3000031,58.8833348,15.16666577,43.45744059,139.6833348,77.99166894,80.26666619,130.4166663,2.086364733,2.2816976,1.9189453,2.6390991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU333,2021,1,51855,8.710118974,20.77564455,32.18516071,24.33783303,-0.939784892,-0.057580644,14.49283303,2.157722202,2.792400098,9.894989002,23.05325012,11.72477207,125.8333353,108.3833362,107.2000013,100.7166667,5187,6363,395617,207323,128269,53128,26063,1022.25,189379,32069,27017,128419,0.455,0.633,0.467,0.518,0.063333333,0.160555556,0.0825,0.073888889,15.41199576,7.091285888,24.9879561,789.7905996,30.339998,1.96118278,28.37881522,7.519669854,10.4744472,26.20579139,6.232866633,442.1333396,60.86666708,17.71666634,37.52672025,143.9166685,75.83333558,107.2000013,125.8333353,1.844919833,2.043640133,1.8935852,2.4131165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU333,2021,1,51855,8.710118974,20.77564455,32.18516071,24.33783303,-0.939784892,-0.057580644,14.49283303,2.157722202,2.792400098,9.894989002,23.05325012,11.72477207,125.8333353,108.3833362,107.2000013,100.7166667,5187,6363,395617,207323,128269,53128,26063,1022.25,189379,32069,27017,128419,0.455,0.633,0.467,0.518,0.063333333,0.160555556,0.0825,0.073888889,15.41199576,7.091285888,24.9879561,789.7905996,30.339998,1.96118278,28.37881522,7.519669854,10.4744472,26.20579139,6.232866633,442.1333396,60.86666708,17.71666634,37.52672025,143.9166685,75.83333558,107.2000013,125.8333353,1.844919833,2.043640133,1.8935852,2.4131165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU333,2021,1,51855,8.710118974,20.77564455,32.18516071,24.33783303,-0.939784892,-0.057580644,14.49283303,2.157722202,2.792400098,9.894989002,23.05325012,11.72477207,125.8333353,108.3833362,107.2000013,100.7166667,5187,6363,395617,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.455,0.633,0.467,0.518,0.063333333,0.160555556,0.0825,0.073888889,15.41199576,7.091285888,24.9879561,789.7905996,30.339998,1.96118278,28.37881522,7.519669854,10.4744472,26.20579139,6.232866633,442.1333396,60.86666708,17.71666634,37.52672025,143.9166685,75.83333558,107.2000013,125.8333353,1.844919833,2.043640133,1.8935852,2.4131165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
